id,title,type,publisher
doi:10.1037/e465422008-151,Fear Of Negative Evaluation And The Reluctance To Transmit Bad News,dataset,crossref:15
doi:10.1037/e536982012-159,A Model For Implicit Memory In Object Recognition,dataset,crossref:15
doi:10.1037/e501882009-718,Distinct Visuomotor Transformations For Visually Guided Reaching,dataset,crossref:15
doi:10.1037/e548682006-001,"A Comprehensive Immunization Strategy To Eliminate Transmission Of Hepatitis B Virus Infection In The United States: Recommendations Of The Advisory Committee On Immunization Practices (ACIP): Part 1: Immunization Of Infants, Children, And Adolescents",dataset,crossref:15
doi:10.1037/e515032008-001,"Narrative, Dementia, And The Nature Of The Real",dataset,crossref:15
doi:10.1037/e726622011-001,China's Expanding Peacekeeping Role: Its Significance And The Policy Implications,dataset,crossref:7822
doi:10.1037/e302252003-001,1996 Doctorate Employment Survey,dataset,crossref:15
doi:10.1037/e489122006-001,No Child Left Behind's Billion Dollar Investment To Help Children Learn To Read,dataset,crossref:15
doi:10.1037/e503592010-001,"Neuro-Cognitive Assessment, Symptoms Of Attention Deficit And Hyperactivity Disorder, And Soldier Performance During 68W Advanced Individual Training",dataset,crossref:15
doi:10.1037/e447592004-001,Count Me In: Academic Achievement And Social Outcomes Of Mainstreaming Students With Mild Academic Handicaps.,dataset,crossref:15
doi:10.1037/e369082004-001,Research Shows Needle Exchange Programs Reduce HIV Infections Without Increasing Drug Use,dataset,crossref:15
doi:10.1037/e608922010-001,Resistance To Ideals Of Masculinity In Middle School Boys,dataset,crossref:15
doi:10.1037/e722812011-031,A Study On Human Control In Stock-Adjustment Tasks,dataset,crossref:15
doi:10.1037/e305132004-001,Guidelines For School Health Programs To Promote Lifelong Healthy Eating,dataset,crossref:15
doi:10.1037/e578902012-434,Human Systems Integration Tradeoff Analyses: Lessons Learned In Support Of Naval Surface Acquisitions,dataset,crossref:15
doi:10.1037/e500912012-001,Public Health Advice To NHS Commissioners,dataset,crossref:7822
doi:10.1002/9781118480793.ch14,Dispersed-Phase Polymerization Processes,book chapter,crossref:311
doi:10.1037/e576092009-001,Type A Behavior In Healthy Males And Females As Related To Physiological Reactivity And Blood Lipids,dataset,crossref:15
doi:10.1037/e516732011-001,Clay Shirky On Institutions Vs. Collaboration,dataset,crossref:15
doi:10.1037/e495572006-001,"Pharmacokinetics, Metabolism, And Pharmaceutics Of Drugs Of Abuse: NIDA Research Monograph 173",dataset,crossref:15
doi:10.1037/e527352012-552,Semantic Flexibility,dataset,crossref:15
doi:10.1037/e523332006-001,Random Gunfire Problems And Gunshot Detection Systems,dataset,crossref:15
doi:10.1037/e459222004-001,The Relation Between Manifest Anxiety And Rate Of Eyeblink In A Stress Situation.,dataset,crossref:15
doi:10.1037/e536992004-001,The Famine Within,dataset,crossref:15
doi:10.1037/e619102007-001,"Governor Appoints Director, Assistant Director Of Ohio Department Of Mental Health",dataset,crossref:15
doi:10.5005/jp/books/11182_65,Pediatric Trauma,book chapter,crossref:2914
doi:10.1037/e456082004-001,Some Considerations In The Design And Utilization Of Simulators For Technical Training.,dataset,crossref:15
doi:10.1037/e416152004-001,A Simulation Study Comparing Procedures For Assessing Individual Educational Growth.,dataset,crossref:15
doi:10.1037/e705812011-001,Behavioral Assessment Of The Clouded Leopard (Neofelis Nebulosa): A Comparative Study Of Reproductive Success,dataset,crossref:15
doi:10.5005/jp/books/11308_25,Diseases Of The Newborn,book chapter,crossref:2914
doi:10.1037/e513862012-004,Relational Factors Are Protective Against Future Violence Among Former Inmates,dataset,crossref:15
doi:10.5005/jp/books/11172_8,Sexual Dysfunction,book chapter,crossref:2914
doi:10.1037/e551802010-002,"State-Specific Smoking- Attributable Mortality And Years Of Potential Life Lost - United States, 2000-2004",dataset,crossref:15
doi:10.1037/e614082009-001,Assessing Cognitions In Bilinguals And Monolinguals Using Visual Spatial Tasks,dataset,crossref:15
doi:10.1037/e537902012-200,"Positive Emotions, Emotion Regulation And Prosocial Behabiors",dataset,crossref:15
doi:10.1037/e652052011-001,Assessing The Validity Of The National Assessment Of Educational Progress: NAEP Technical Review Panel White Paper,dataset,crossref:7822
doi:10.1108/s1537-4661(2013)0000016013,"“My Mother And Father Are African, But I’m Norwegian”: Immigrant Children's Participation In Civic Society In Norway",book chapter,crossref:140
doi:10.1037/e448362004-001,Psychophysiological Reactions To Noise As Modified By Personal Control Over Noise Intensity.,dataset,crossref:15
doi:10.1037/e667772007-001,Perceptions And Experience Of Antisocial Behaviour: Findings From The 2003/2004 British Crime Survey,dataset,crossref:15
doi:10.1037/e312482004-037,Sights Unseen,dataset,crossref:15
doi:10.1037/e572232011-001,A New Full-Time Norm: Promoting Work-Life Integration Through Work-Time Adjustment,dataset,crossref:15
doi:10.5005/jp/books/11334_3,Identification,book chapter,crossref:2914
doi:10.1037/e698632007-001,Efficacy And Safety Of Donepezil In The Treatment Of Parkinson's Disease Patients With Dementia,dataset,crossref:15
doi:10.1037/e506122009-018,Some Effects Of Motion Cues On Manual Tracking,dataset,crossref:15
doi:10.1037/e531802009-001,Notes On Psychology In Austria,dataset,crossref:15
doi:10.5005/jp/books/11391_20,Practical Viva In Hematology,book chapter,crossref:2914
doi:10.1145/2441955.2441980,"Community, Impact And Credit",proceedings article,crossref:320
doi:10.1037/e740452011-001,Clinicians' Experiences In Using An Empirically Support Treatment (EST) For Panic Disorder: Results Of A Survey: American Psychological Association (APA) Division 12 Committee On Building A Two-Way Bridge Between Research And Practice,dataset,crossref:15
doi:10.1037/e575652009-001,Interaction Between Effects Of Alcohol Intake And Cigarette Smoking,dataset,crossref:15
doi:10.1037/e527312012-179,Learned Internal Representations And Letter Position Information: A Connectionist Approach,dataset,crossref:15
doi:10.1037/e463452008-163,Blood Pressure And Heart Rate Changes In A Continuously Programmed Environment,dataset,crossref:15
doi:10.1145/2442882.2442909,Building A Crowdsourcing Community,proceedings article,crossref:320
doi:10.1037/e430042005-001,Skill Decay: A Comparative Assessment Of Training Protocols And Individual Differences In The Loss And Reacquisition Of Complex Skills,dataset,crossref:15
doi:10.1037/e496202006-009,Methamphetamine Abuse In Japan,dataset,crossref:15
doi:10.1037/e520592012-899,Reference Frames As Dynamic Knowledge Structures: From Egocentric To Intrinsic,dataset,crossref:15
doi:10.1037/e310352005-001,108Th Congress 1St Session H.R. 81,dataset,crossref:7822
doi:10.1037/e580182011-001,Retirement Ages In The UK: A Review Of Literature,dataset,crossref:15
doi:10.5005/jp/books/11431_28,Development And Evolution Of WHO MDT And Newer Treatment Regimens,book chapter,crossref:2914
doi:10.1037/e530382009-001,Motion Sickness Produced By Head Movement As A Function Of Rotational Velocity,dataset,crossref:15
doi:10.1037/e578882012-019,Using After-Action Review Based On Automated Performance Assessment To Enhance Training Effectiveness,dataset,crossref:15
doi:10.5005/jp/books/11523_14,Growth/Development/Puberty In HIV Infected Children And Disorders Of The Same,book chapter,crossref:2914
doi:10.1037/e511422006-007,Waco VARO Employees Assist Bosnian Peacekeepers,dataset,crossref:15
doi:10.1037/e569182011-004,Trends In Personality Assessment: What Will The New Century Be Like?,dataset,crossref:15
doi:10.1037/e651042011-001,The Surrendering Sense Of Well-Being,dataset,crossref:15
doi:10.1037/e506122009-005,Some Neuromuscular Subsystem Dynamics,dataset,crossref:15
doi:10.1037/e720252011-001,Prisoner Reentry In Virginia,dataset,crossref:15
doi:10.1037/e378932004-034,HCFA Rejects Telehealth Payment For Psychologists.,dataset,crossref:15
doi:10.1037/e450052004-001,Effectiveness Of Integrated Flight Simulator Training In Promoting B-52 Crew Coordination.,dataset,crossref:15
doi:10.1037/e512052009-001,The Challenge Of The Cerebral Palsied Blind Child,dataset,crossref:15
doi:10.1037/e605142009-001,Variables Predicting Level Of Homesickness Among Turkish International Students In The United States,dataset,crossref:15
doi:10.1016/b978-0-08-096807-0.00009-9,Five-Membered Ring Systems: With N And S (Se) Atoms,book chapter,crossref:78
doi:10.5005/jp/books/11414_38,Newer Adjuvants,book chapter,crossref:2914
doi:10.1037/e533312009-015,"Abbreviated Minutes: Society Of Clinical Psychology, Alexandria Board Meeting, February, 11-13, 2005",dataset,crossref:15
doi:10.1037/e605152011-001,Ottawa County (Mich.) Sobriety Court Program,dataset,crossref:7822
doi:10.1037/e574122010-001,Crisis Counseling Assistance And Training Program Frequently Asked Questions (FAQ's),dataset,crossref:15
doi:10.1037/e339872004-001,DSHS Statewide Survey Of Washington Residents,dataset,crossref:7822
doi:10.1037/e666602011-246,Two Types Of Stroboscopic Movement In The Same Visual Display,dataset,crossref:15
doi:10.1016/b978-1-4377-1679-5.00023-5,Antihypertensive Drugs And Vasodilators,book chapter,crossref:78
doi:10.1037/e357742004-001,Domestic Violence: A Primary Care Issue For Rural Women,dataset,crossref:7822
doi:10.1037/e615882011-070,The Norm Of Self-Sacrifice,dataset,crossref:15
doi:10.1037/e496222006-013,Forecasting The Cost Of Drug Abuse Treatment Coverage In Private Health Insurance,dataset,crossref:15
doi:10.1109/cyberneticscom.2012.6381618,3D Augmented Reality Mobile Navigation System Supporting Indoor Positioning Function,proceedings article,crossref:263
doi:10.5005/jp/books/11651_34,Overview Of Acne Scarring,book chapter,crossref:2914
doi:10.1037/e527162004-001,Basic Attending Skills Tapes And Textbook (3Rd Edition),dataset,crossref:15
doi:10.1037/e548602011-001,Resolution On Appropriate Affirmative Responses To Sexual Orientation Distress And Change Efforts,dataset,crossref:15
doi:10.1037/e480082008-001,Testing Psychomotor Performance During Sustained Acceleration,dataset,crossref:15
doi:10.1037/e544282010-001,Racial And Ethnic Health Task Force: Executive Order No. EO 99-07,dataset,crossref:7822
doi:10.1109/ths.2012.6459819,MCARTA: A Malicious Code Automated Run-Time Analysis Framework,proceedings article,crossref:263
doi:10.1037/e530292006-001,"Automatic Information Processing And High Performance Skills: Acquisition, Transfer, And Retention",dataset,crossref:15
doi:10.1037/e432752004-001,Hearing Sensitivity And Related Medical Findings Among Children.,dataset,crossref:15
doi:10.1145/2442657.2442658,Emergent Semantics From Game-Induced Folksonomies,proceedings article,crossref:320
doi:10.1037/e469032004-001,Prevention Of Adolescent Substance Abuse Through Social Skill Development.,dataset,crossref:15
doi:10.1109/icsenst.2012.6461762,FIA-EQCN Biosensor For Analysis Of Sulphadiazine Residues In Milk,proceedings article,crossref:263
doi:10.1037/e378592004-009,Health Protection,dataset,crossref:15
doi:10.1037/e640192012-001,Correlates Of Family Care Planning For Persons With Brain Injuries: Sibling And Parent Perspectives,dataset,crossref:15
doi:10.1037/e577232012-034,Efficiency Assessment Of An E-Commerce Data Management Tool Using Learning Curves,dataset,crossref:15
doi:10.1037/e551532009-001,Measurement Of Perceived Work Difficulty,dataset,crossref:15
doi:10.1037/e598192007-001,Epidemiologic Trends In Drug Abuse: Advance Report,dataset,crossref:15
doi:10.1037/e545492006-001,Women's Earnings: Work Patterns Partially Explain Difference Between Men's And Women's Earnings: Report To Congressional Requesters,dataset,crossref:15
doi:10.1037/e533642009-067,The Scientific Study Of Arithmetic Work In School,dataset,crossref:15
doi:10.1037/e485072008-001,Host And Server Determination Of Alcohol Intoxication Level (Final Report),dataset,crossref:15
doi:10.1037/e548992006-004,Help In Preventing Heart Disease,dataset,crossref:15
doi:10.1037/e312482004-030,Many Approaches To Being Green,dataset,crossref:15
doi:10.1037/e433962004-001,"Factor Analysis Of The Minnesota Teacher Attitude Inventory. (Rep. No. 4, ONR-649-00).",dataset,crossref:15
doi:10.1037/e403882004-001,Characteristics Of Graduate Departments Of Psychology.,dataset,crossref:15
doi:10.1037/e511352004-001,Experiments Upon A Human And A Chimpanzee Infant After Six Months In The Same Environment,dataset,crossref:15
doi:10.1037/e423362004-001,"Psychological Principles In The Design And Operation Of Synthetic Trainers With Particular Reference To Anti-Aircraft Gunnery. (OSRD, 1945; Publ. Bd., No. 3619.).",dataset,crossref:15
doi:10.5005/jp/books/11213_51,Newer Developments In Ultrasound In Infertility,book chapter,crossref:2914
doi:10.1037/e319112004-007,In Brief: Help The Media Prevent Copycat Suicides,dataset,crossref:15
doi:10.1037/e417832004-001,Computerized Analysis Of Eye Movements During Static Display Visual Search.,dataset,crossref:15
doi:10.1037/e610742007-002,Genes And Smoking,dataset,crossref:15
doi:10.1016/b978-1-4377-1679-5.00031-4,Endocrine Pharmacology,book chapter,crossref:78
doi:10.1037/e420882004-001,The Process Of Cross-Cultural Innovation.,dataset,crossref:15
doi:10.1037/e574142006-016,"Breast Cancer Screening Among California Women Ages 40 And Above, 1997-2002",dataset,crossref:15
doi:10.1037/e510672011-001,Other People's Pictures,dataset,crossref:15
doi:10.1037/e611862010-064,National Council Of Education: Secretary's minutes--Chicago Meeting,dataset,crossref:15
doi:10.1037/e683332011-042,Ignorance Of Hedonic Adaptation To Hemo-Dialysis: A Study Using Ecological Momentary Assessment,dataset,crossref:15
doi:10.1037/e452852008-060,"The Anticipatory Offenses In The New Penal Law: Solicitation, Conspiracy, Attempt And Facilitation",dataset,crossref:7822
doi:10.1037/e528132004-001,Long Night'S Journey Into Day,dataset,crossref:15
doi:10.1037/e594562010-001,A Structural Analysis Of The Semantic Space Of Color Names,dataset,crossref:15
doi:10.1037/e495582006-001,Treatment Of Drug-Dependent Individuals With Comorbid Mental Disorders: NIDA Research Monograph 172,dataset,crossref:15
doi:10.1037/e608672009-001,Invisible Wounds Of War. Recommendations For Addressing Psychological And Cognitive Injuries,dataset,crossref:7822
doi:10.1037/e467882004-001,Abuse Liability Of Anxiolytics And Sedative/Hypnotics: Methods Assessing The Likelihood Of Abuse.,dataset,crossref:15
doi:10.1037/e704922007-001,Defining The Components Of Academic Self-Efficacy In Navajo American Indian High School Students,dataset,crossref:15
doi:10.1109/sips.2012.48,Exploration Of Full HD Media Decoding On SDR Baseband Processor,proceedings article,crossref:263
